family,model_ref,acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,step,tokens,phenomenon
pico-decoder-small,pico-lm/pico-decoder-small@a5edb37d58f3dac4abc7615fe9f16119c9719363,0.5833333333333334,0.625,0.59375,-0.0416666666666666,-0.0104166666666666,-0.03125,36000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@ad19a8ed94822569698ab34f7cbdb71a73e75edb,0.625,0.5416666666666666,0.6770833333333333,0.0833333333333333,-0.0520833333333332,0.1354166666666666,37000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@6ffc4bc90cff1f5d9492cc62aa823b2f31820dec,0.7083333333333334,0.6666666666666666,0.6979166666666667,0.0416666666666667,0.0104166666666666,0.0312500000000001,38000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@2be3f69fedc1c81a1c9dee69aecdfbb30a7ed07b,0.625,0.625,0.5416666666666666,0.0,0.0833333333333333,-0.0833333333333333,39000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@89ce452106683eb2c3d635f0b06d00b4836a270d,0.5416666666666666,0.5416666666666666,0.5208333333333334,0.0,0.0208333333333332,-0.0208333333333332,40000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@fb21f9a6029769e4fde8c343509be2fc23d627f8,0.5416666666666666,0.5416666666666666,0.5625,0.0,-0.0208333333333333,0.0208333333333333,41000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@3b04367b1f9f520d1eb5dc4b1d62222a11574175,0.625,0.625,0.6354166666666666,0.0,-0.0104166666666666,0.0104166666666666,42000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@a8fcdde6a31d48184ff170362f4802ba6f7c825b,0.6666666666666666,0.5416666666666666,0.59375,0.125,0.0729166666666666,0.0520833333333333,43000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@42a2d16068cea73c52aa94a34fd039b076c656d2,0.625,0.625,0.625,0.0,0.0,0.0,44000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@9b211dca4e657296153efe83773900826fe138d5,0.6666666666666666,0.625,0.625,0.0416666666666666,0.0416666666666666,0.0,45000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@8866040c1a6ead0d48bd6a4f6ff9046c778670fa,0.5416666666666666,0.5,0.5520833333333334,0.0416666666666666,-0.0104166666666667,0.0520833333333333,46000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@2c39df607c549d2902ed46ce83a2e6630df09d90,0.6666666666666666,0.625,0.6145833333333333,0.0416666666666666,0.0520833333333333,-0.0104166666666667,47000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@e2f848f2a712b27ddfebe48ddc4dd6258de6df59,0.625,0.6666666666666666,0.5520833333333333,-0.0416666666666666,0.0729166666666667,-0.1145833333333333,48000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@fa46e0b2c4bcc53653b39cd684396f35c777aead,0.5833333333333334,0.5833333333333334,0.6458333333333333,0.0,-0.0624999999999998,0.0624999999999998,49000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@1c1daa1853e150e7a21ae4af47574da037fbb206,0.6666666666666666,0.625,0.6145833333333333,0.0416666666666666,0.0520833333333333,-0.0104166666666667,50000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@7aa7c5e89a41da940802066eaa61d34d72089434,0.5833333333333334,0.625,0.5729166666666666,-0.0416666666666666,0.0104166666666667,-0.0520833333333333,51000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@9213448a01fde86281f3df23d6846b5c31f86998,0.7083333333333334,0.7083333333333334,0.6770833333333334,0.0,0.03125,-0.03125,52000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@41f9cd78186e1fbaf4b6b2164f52331d4ef4c15e,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,53000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@f4454c4dd5fa26693e9755fbac1a1f6aa12f6c37,0.625,0.5416666666666666,0.5520833333333334,0.0833333333333333,0.0729166666666666,0.0104166666666667,54000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@497f4bdf16cbdcb120415cd944d84b34d1fef37a,0.6666666666666666,0.7083333333333334,0.625,-0.0416666666666667,0.0416666666666666,-0.0833333333333333,55000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@79119d3d39e86e4f4fdd14e0de769ebbba87b4c1,0.6666666666666666,0.625,0.59375,0.0416666666666666,0.0729166666666666,-0.03125,56000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@1e0aa9e9184e67611fe6a3fe7e0d301e199367b4,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,57000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@12cffd4abfebe78cd4df44f368d49ae2aec28999,0.6666666666666666,0.625,0.6458333333333333,0.0416666666666666,0.0208333333333333,0.0208333333333332,58000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@88752c656e1478698735820b50bc1648b43897bc,0.6666666666666666,0.5416666666666666,0.6145833333333333,0.125,0.0520833333333333,0.0729166666666666,59000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@ef0c2a9858930c1b946d7fd3ec94d87a30fb6316,0.625,0.625,0.6458333333333334,0.0,-0.0208333333333333,0.0208333333333333,60000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@2adfdbab6dd63824aeb0c5b7f40693509b21f72e,0.625,0.5,0.5625,0.125,0.0625,0.0625,61000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@8f2f5e9d39b7ef2738d2ddfa5002e690090afb1b,0.5833333333333334,0.5833333333333334,0.625,0.0,-0.0416666666666666,0.0416666666666666,62000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@27a605b8a3168bf13fde7e4903edf05011890db5,0.625,0.5416666666666666,0.59375,0.0833333333333333,0.03125,0.0520833333333333,63000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@64faca95211d12573bc85e90ab9b9346d61f571c,0.6666666666666666,0.625,0.5833333333333334,0.0416666666666666,0.0833333333333332,-0.0416666666666666,64000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@04de7a38c9b974bc56e59c77ce6289b59ac333a3,0.625,0.625,0.625,0.0,0.0,0.0,65000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@0a060522b26b84154fe744cff68debc60a62771b,0.625,0.5833333333333334,0.6041666666666666,0.0416666666666666,0.0208333333333333,0.0208333333333332,66000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@96a66aee1fd9e46f20ddd7b0e811fbcd6761cd3b,0.6666666666666666,0.625,0.6458333333333333,0.0416666666666666,0.0208333333333333,0.0208333333333332,67000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@e7396619711d862dc1bed1a5f5797fb2b5cc9768,0.625,0.5833333333333334,0.625,0.0416666666666666,0.0,0.0416666666666666,68000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@ba3a7a617ab159a7fcbc81cd6ffb20319f00199a,0.7083333333333334,0.7083333333333334,0.65625,0.0,0.0520833333333333,-0.0520833333333333,69000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@63bfd31a42bdd16864908136aa5cce931810bb58,0.5833333333333334,0.625,0.6354166666666666,-0.0416666666666666,-0.0520833333333332,0.0104166666666666,70000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@5e0a9fbd93f2dbafe06c6cb20fa5521f766270e0,0.5833333333333334,0.5833333333333334,0.6041666666666667,0.0,-0.0208333333333333,0.0208333333333333,71000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@4b4e4304ce873cafd39ac997ad47e16ec2d5d76d,0.5833333333333334,0.5833333333333334,0.6145833333333334,0.0,-0.03125,0.03125,72000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@f2bf3399e04924384ec7ea3acb5440318247824d,0.5833333333333334,0.5833333333333334,0.5729166666666666,0.0,0.0104166666666667,-0.0104166666666667,73000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@81c21ab4b67c2a986c2c4a8771db3b328075f9ca,0.625,0.625,0.59375,0.0,0.03125,-0.03125,74000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@67737816c3793c77c33cd993cb625dfe02f5dba2,0.625,0.625,0.5625,0.0,0.0625,-0.0625,75000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@cd3c66fe9f41cb98971992c1c48e0000704daae7,0.5416666666666666,0.5833333333333334,0.5833333333333334,-0.0416666666666667,-0.0416666666666667,0.0,76000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@8bc1f96e0ab394e6d9396f9105337a8ee9281b02,0.5833333333333334,0.5833333333333334,0.5104166666666666,0.0,0.0729166666666667,-0.0729166666666667,77000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@54681b82e00ed8da204a8f5e199732edcd50c540,0.625,0.7083333333333334,0.59375,-0.0833333333333333,0.03125,-0.1145833333333333,78000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@9f79f048c9629723d93a9c6d020fad45ecd81ebb,0.625,0.625,0.6041666666666667,0.0,0.0208333333333332,-0.0208333333333332,79000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@a8eea15ae0deddaf3beced3d114c9bc8ed9a25e5,0.6666666666666666,0.625,0.59375,0.0416666666666666,0.0729166666666666,-0.03125,80000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@8d7bca4dea2e340144c93745d61646c84d35ffdb,0.6666666666666666,0.6666666666666666,0.5729166666666666,0.0,0.09375,-0.09375,81000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@063ab25b24aefd512a554e49853ed6fc32ee9c1b,0.625,0.6666666666666666,0.5625,-0.0416666666666666,0.0625,-0.1041666666666666,82000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@d63e823855aefabdb4d0fb89c6cb30f1917edff8,0.5833333333333334,0.5833333333333334,0.53125,0.0,0.0520833333333333,-0.0520833333333333,83000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@aac007e3728b91b2460f8be94a5ef79547dc60b8,0.5833333333333334,0.5833333333333334,0.625,0.0,-0.0416666666666666,0.0416666666666666,84000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@804cfb5f121020ed666ca55376b9e9f358701d23,0.5833333333333334,0.5416666666666666,0.5729166666666667,0.0416666666666667,0.0104166666666666,0.0312500000000001,85000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@938244e11e03da85918d38722414505f45c1ceda,0.5416666666666666,0.6666666666666666,0.5833333333333334,-0.125,-0.0416666666666667,-0.0833333333333332,86000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@9bd6535d2bbcd3e8e0be555350c1a9abcfa9ef20,0.5833333333333334,0.5416666666666666,0.5208333333333334,0.0416666666666667,0.0625,-0.0208333333333332,87000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@5e4f19facb03a2fb589181b485fc44570680d8b4,0.5416666666666666,0.5,0.5,0.0416666666666666,0.0416666666666666,0.0,88000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@48b3ab14f90bae2930c79eefee13f8548f7a3ac0,0.5833333333333334,0.5833333333333334,0.5833333333333333,0.0,1.1102230246251563e-16,-1.1102230246251563e-16,89000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@a7e691278d2179f7a23f55c82de28f96b4acd2e4,0.5416666666666666,0.5416666666666666,0.53125,0.0,0.0104166666666666,-0.0104166666666666,90000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@c025f14d64c01b36a07900656ded25b50f8caafd,0.5,0.5833333333333334,0.59375,-0.0833333333333333,-0.09375,0.0104166666666666,91000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@b3b967e1f18d21573f4a6146c441a2825a5a8f83,0.5416666666666666,0.625,0.5208333333333334,-0.0833333333333333,0.0208333333333332,-0.1041666666666666,92000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@41ae4009882dd5c1963328961a9ed1964aab8606,0.5833333333333334,0.5416666666666666,0.5416666666666666,0.0416666666666667,0.0416666666666667,0.0,93000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@bfda4783bf178eae55bcebd43810ed9180cbdc63,0.5833333333333334,0.5,0.5208333333333334,0.0833333333333333,0.0625,0.0208333333333333,94000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@94177e145ce01fae74b87897c8260f2f6fe1deb0,0.625,0.7083333333333334,0.5416666666666666,-0.0833333333333333,0.0833333333333333,-0.1666666666666667,95000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@938d2d29f7aba65159e5bdc0ccfbefdc61757005,0.5833333333333334,0.7083333333333334,0.5625,-0.125,0.0208333333333333,-0.1458333333333333,96000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@57a25f8bc299440e75e421522b5461ef9addc60f,0.5833333333333334,0.625,0.5520833333333333,-0.0416666666666666,0.0312500000000001,-0.0729166666666667,97000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@2b2b81f5b793cfe7595f1880023e3199b0ca4d01,0.625,0.5833333333333334,0.5625,0.0416666666666666,0.0625,-0.0208333333333333,98000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@a014170484f226c32a449440e37684a5138bffea,0.5833333333333334,0.5833333333333334,0.53125,0.0,0.0520833333333333,-0.0520833333333333,99000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@912032713d1ca4f482ce957408afca3e5a267267,0.625,0.5416666666666666,0.5729166666666666,0.0833333333333333,0.0520833333333333,0.03125,100000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@0405a0c52b2083efba346cb0195a2684e628b1af,0.5416666666666666,0.5416666666666666,0.6145833333333334,0.0,-0.0729166666666667,0.0729166666666667,101000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@a29b66f6847b3a1ec6358c6bdf5686f8db25e228,0.625,0.625,0.53125,0.0,0.09375,-0.09375,102000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@b6e1c3f17ee3de24e5563176b76cde040230086b,0.7083333333333334,0.5833333333333334,0.5729166666666666,0.125,0.1354166666666667,-0.0104166666666667,103000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@fd779f78578d7ce2eb7316f95b1536f35f90d660,0.6666666666666666,0.5416666666666666,0.625,0.125,0.0416666666666666,0.0833333333333333,104000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@2a9ae447eace88eb5c4be50d7b3c867cbd1a9a7e,0.7083333333333334,0.5,0.5729166666666666,0.2083333333333333,0.1354166666666667,0.0729166666666666,105000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@36d78ffabfbf506523a459e2116bbc012c1adab7,0.6666666666666666,0.5416666666666666,0.5104166666666666,0.125,0.15625,-0.03125,106000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@3f9b3375f2ae4b81043ba582d1b2ec8bc15a04e1,0.5416666666666666,0.5833333333333334,0.6145833333333334,-0.0416666666666667,-0.0729166666666667,0.03125,107000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@00c972e3e00659382b3fe4f9d9f634ebbd9833c1,0.5833333333333334,0.5416666666666666,0.5833333333333334,0.0416666666666667,0.0,0.0416666666666667,108000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@076cdde7affce35bd2bad3498e51f33f575aaddb,0.5833333333333334,0.5833333333333334,0.5625,0.0,0.0208333333333333,-0.0208333333333333,109000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@1f7f52ddf73285dd5484e753c1740cc68df81b76,0.5833333333333334,0.5833333333333334,0.5625,0.0,0.0208333333333333,-0.0208333333333333,110000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@a801b2ab639f60dbd4ebfe264aab726255eb2877,0.625,0.5833333333333334,0.6041666666666666,0.0416666666666666,0.0208333333333333,0.0208333333333332,111000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@197b11d764b16772e54f2cbbfab17581cbdb9b59,0.625,0.5833333333333334,0.5833333333333334,0.0416666666666666,0.0416666666666666,0.0,112000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@0ff198943f69ee08bd0b54c8ab55d364ce931a26,0.6666666666666666,0.5833333333333334,0.6354166666666666,0.0833333333333332,0.03125,0.0520833333333332,113000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@fe2f1951a2f9a01d14429415f467c91c8a765024,0.5833333333333334,0.625,0.65625,-0.0416666666666666,-0.0729166666666666,0.03125,114000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@dde9b48ac9a426d9bc86b1fc423b8241736f6ea3,0.5833333333333334,0.6666666666666666,0.6458333333333334,-0.0833333333333332,-0.0625,-0.0208333333333332,115000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@eb892260583a7bfbf95a1aecbf60ebc4ee0b8fe2,0.6666666666666666,0.625,0.6666666666666666,0.0416666666666666,0.0,0.0416666666666666,116000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@62d95f269e32053c9fc3638cfe64f8b2f7b23654,0.6666666666666666,0.5833333333333334,0.5520833333333334,0.0833333333333332,0.1145833333333332,-0.03125,117000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@31ddb818fbb16fbd1caf8ec968855022dd6afc74,0.5833333333333334,0.5416666666666666,0.5416666666666666,0.0416666666666667,0.0416666666666667,0.0,118000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@82d2ace20cd9a6db92a58205d7a22f5f6173e7b8,0.5833333333333334,0.5833333333333334,0.5729166666666666,0.0,0.0104166666666667,-0.0104166666666667,119000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@8e25d91566448034f3bb0406ab0045355c528ae7,0.5833333333333334,0.5,0.6041666666666666,0.0833333333333333,-0.0208333333333332,0.1041666666666666,120000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@8a2f1db72ebb1ce87faaf75ea1db7910f308be65,0.6666666666666666,0.5416666666666666,0.5833333333333334,0.125,0.0833333333333332,0.0416666666666667,121000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@e197ddf7837d73cb367f53e1dd174a4745892831,0.625,0.5416666666666666,0.5520833333333334,0.0833333333333333,0.0729166666666666,0.0104166666666667,122000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@51a1f29ffaf81f8b5d071b1858b6ac094aca1b30,0.5416666666666666,0.5416666666666666,0.5833333333333333,0.0,-0.0416666666666666,0.0416666666666666,123000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@c2d4754b377c202474754e86b41f1321342ad24a,0.5833333333333334,0.5,0.5729166666666667,0.0833333333333333,0.0104166666666666,0.0729166666666667,124000,,Sem
pico-decoder-small,pico-lm/pico-decoder-small@ef21ca419b33425716396ead8c1e60e01f301271,0.5833333333333334,0.5833333333333334,0.5625,0.0,0.0208333333333333,-0.0208333333333333,125000,,Sem
